date,time,building_name,building_type,energy_consumption,solar_generated,solar_used,battery_level,temperature,weather_condition
2026-08-15,10:00:00,Main Block,Academic,9.32,37.09,8.31,98.0,33.3,Sunny
2026-08-15,10:00:00,Computer Lab,Laboratory,11.21,27.21,8.59,23.7,33.3,Sunny
2026-08-15,10:00:00,Library,Library,6.82,27.53,5.86,78.5,33.3,Sunny
2026-08-15,10:00:00,Administration Block,Administrative,6.69,23.0,5.17,77.8,33.3,Sunny
2026-08-15,10:00:00,Hostel,Residential,19.71,19.03,14.97,13.8,33.3,Sunny
2026-08-15,12:00:00,Main Block,Academic,9.47,57.19,7.31,98.0,35.1,Sunny
2026-08-15,12:00:00,Computer Lab,Laboratory,11.49,39.97,9.8,37.3,35.1,Sunny
2026-08-15,12:00:00,Library,Library,6.82,36.28,5.7,92.3,35.1,Sunny
2026-08-15,12:00:00,Administration Block,Administrative,6.58,32.24,5.48,89.8,35.1,Sunny
2026-08-15,12:00:00,Hostel,Residential,20.94,26.95,19.79,17.0,35.1,Sunny
2026-08-15,14:00:00,Main Block,Academic,11.23,50.74,10.64,98.0,35.8,Sunny
2026-08-15,14:00:00,Computer Lab,Laboratory,13.74,37.84,12.05,48.9,35.8,Sunny
2026-08-15,14:00:00,Library,Library,9.47,32.51,7.13,98.0,35.8,Sunny
2026-08-15,14:00:00,Administration Block,Administrative,8.36,28.86,7.5,98.0,35.8,Sunny
2026-08-15,14:00:00,Hostel,Residential,20.82,26.4,18.68,20.5,35.8,Sunny
2026-08-15,16:00:00,Main Block,Academic,8.71,26.97,7.95,98.0,35.8,Sunny
2026-08-15,16:00:00,Computer Lab,Laboratory,11.14,20.95,9.39,54.1,35.8,Sunny
2026-08-15,16:00:00,Library,Library,7.61,18.22,6.94,98.0,35.8,Sunny
2026-08-15,16:00:00,Administration Block,Administrative,6.24,16.29,5.25,98.0,35.8,Sunny
2026-08-15,16:00:00,Hostel,Residential,19.73,12.45,12.45,18.9,35.8,Sunny
2026-08-15,18:00:00,Main Block,Academic,5.39,8.52,5.11,98.0,33.4,Sunny
2026-08-15,18:00:00,Computer Lab,Laboratory,6.34,6.13,5.71,54.3,33.4,Sunny
2026-08-15,18:00:00,Library,Library,3.76,5.54,3.41,98.0,33.4,Sunny
2026-08-15,18:00:00,Administration Block,Administrative,3.81,4.83,2.95,98.0,33.4,Sunny
2026-08-15,18:00:00,Hostel,Residential,38.17,4.5,4.5,12.0,33.4,Sunny
2026-08-15,20:00:00,Main Block,Academic,4.95,0.0,0.0,96.9,31.9,Sunny
2026-08-15,20:00:00,Computer Lab,Laboratory,6.78,0.0,0.0,52.8,31.9,Sunny
2026-08-15,20:00:00,Library,Library,3.96,0.0,0.0,97.1,31.9,Sunny
2026-08-15,20:00:00,Administration Block,Administrative,3.6,0.0,0.0,97.2,31.9,Sunny
2026-08-15,20:00:00,Hostel,Residential,49.13,0.0,0.0,12.0,31.9,Sunny
2026-08-15,22:00:00,Main Block,Academic,5.22,0.0,0.0,95.8,28.7,Sunny
2026-08-15,22:00:00,Computer Lab,Laboratory,5.88,0.0,0.0,51.5,28.7,Sunny
2026-08-15,22:00:00,Library,Library,4.02,0.0,0.0,96.2,28.7,Sunny
2026-08-15,22:00:00,Administration Block,Administrative,3.79,0.0,0.0,96.4,28.7,Sunny
2026-08-15,22:00:00,Hostel,Residential,42.2,0.0,0.0,12.0,28.7,Sunny
2026-08-16,00:00:00,Main Block,Academic,4.88,0.0,0.0,94.7,26.0,Sunny
2026-08-16,00:00:00,Computer Lab,Laboratory,6.4,0.0,0.0,50.1,26.0,Sunny
2026-08-16,00:00:00,Library,Library,3.91,0.0,0.0,95.3,26.0,Sunny
2026-08-16,00:00:00,Administration Block,Administrative,3.71,0.0,0.0,95.6,26.0,Sunny
2026-08-16,00:00:00,Hostel,Residential,13.18,0.0,0.0,12.0,26.0,Sunny
2026-08-16,02:00:00,Main Block,Academic,5.34,0.0,0.0,93.5,23.8,Sunny
2026-08-16,02:00:00,Computer Lab,Laboratory,6.15,0.0,0.0,48.7,23.8,Sunny
2026-08-16,02:00:00,Library,Library,3.82,0.0,0.0,94.5,23.8,Sunny
2026-08-16,02:00:00,Administration Block,Administrative,3.88,0.0,0.0,94.7,23.8,Sunny
2026-08-16,02:00:00,Hostel,Residential,15.93,0.0,0.0,12.0,23.8,Sunny
2026-08-16,04:00:00,Main Block,Academic,5.15,0.0,0.0,92.4,24.3,Sunny
2026-08-16,04:00:00,Computer Lab,Laboratory,6.16,0.0,0.0,47.3,24.3,Sunny
2026-08-16,04:00:00,Library,Library,4.07,0.0,0.0,93.6,24.3,Sunny
2026-08-16,04:00:00,Administration Block,Administrative,3.86,0.0,0.0,93.9,24.3,Sunny
2026-08-16,04:00:00,Hostel,Residential,11.66,0.0,0.0,12.0,24.3,Sunny
2026-08-16,06:00:00,Main Block,Academic,5.27,3.67,3.67,92.0,27.0,Sunny
2026-08-16,06:00:00,Computer Lab,Laboratory,6.58,2.9,2.9,46.5,27.0,Sunny
2026-08-16,06:00:00,Library,Library,4.0,2.68,2.68,93.3,27.0,Sunny
2026-08-16,06:00:00,Administration Block,Administrative,3.86,2.26,2.26,93.5,27.0,Sunny
2026-08-16,06:00:00,Hostel,Residential,36.67,1.99,1.99,12.0,27.0,Sunny
2026-08-16,08:00:00,Main Block,Academic,4.84,15.12,4.34,96.9,30.0,Sunny
2026-08-16,08:00:00,Computer Lab,Laboratory,6.3,11.85,5.43,49.4,30.0,Sunny
2026-08-16,08:00:00,Library,Library,3.81,10.32,3.2,96.5,30.0,Sunny
2026-08-16,08:00:00,Administration Block,Administrative,3.89,9.07,3.63,95.9,30.0,Sunny
2026-08-16,08:00:00,Hostel,Residential,41.89,7.57,7.57,12.0,30.0,Sunny
2026-08-16,10:00:00,Main Block,Academic,9.61,38.94,7.38,98.0,32.7,Sunny
2026-08-16,10:00:00,Computer Lab,Laboratory,11.63,31.02,9.47,59.1,32.7,Sunny
2026-08-16,10:00:00,Library,Library,6.93,24.43,5.95,98.0,32.7,Sunny
2026-08-16,10:00:00,Administration Block,Administrative,6.86,24.15,6.12,98.0,32.7,Sunny
2026-08-16,10:00:00,Hostel,Residential,21.79,20.05,19.8,12.1,32.7,Sunny
2026-08-16,12:00:00,Main Block,Academic,8.5,54.93,6.61,98.0,35.3,Sunny
2026-08-16,12:00:00,Computer Lab,Laboratory,10.45,43.54,8.61,74.8,35.3,Sunny
2026-08-16,12:00:00,Library,Library,7.17,39.04,5.5,98.0,35.3,Sunny
2026-08-16,12:00:00,Administration Block,Administrative,6.27,36.17,5.6,98.0,35.3,Sunny
2026-08-16,12:00:00,Hostel,Residential,20.48,29.98,18.73,17.2,35.3,Sunny
2026-08-16,14:00:00,Main Block,Academic,12.03,51.79,10.11,98.0,35.8,Sunny
2026-08-16,14:00:00,Computer Lab,Laboratory,13.64,40.22,12.36,87.3,35.8,Sunny
2026-08-16,14:00:00,Library,Library,8.34,36.21,6.98,98.0,35.8,Sunny
2026-08-16,14:00:00,Administration Block,Administrative,8.52,27.54,6.6,98.0,35.8,Sunny
2026-08-16,14:00:00,Hostel,Residential,19.27,24.03,15.7,20.9,35.8,Sunny
2026-08-16,16:00:00,Main Block,Academic,9.17,28.6,8.52,98.0,36.4,Sunny
2026-08-16,16:00:00,Computer Lab,Laboratory,12.4,19.32,10.87,91.1,36.4,Sunny
2026-08-16,16:00:00,Library,Library,7.44,16.83,6.03,98.0,36.4,Sunny
2026-08-16,16:00:00,Administration Block,Administrative,6.75,15.63,5.29,98.0,36.4,Sunny
2026-08-16,16:00:00,Hostel,Residential,21.84,12.68,12.68,18.9,36.4,Sunny
2026-08-16,18:00:00,Main Block,Academic,5.12,8.95,4.42,98.0,34.5,Sunny
2026-08-16,18:00:00,Computer Lab,Laboratory,6.63,5.91,5.03,91.5,34.5,Sunny
2026-08-16,18:00:00,Library,Library,4.05,5.73,3.56,98.0,34.5,Sunny
2026-08-16,18:00:00,Administration Block,Administrative,3.75,4.89,3.29,98.0,34.5,Sunny
2026-08-16,18:00:00,Hostel,Residential,38.98,4.33,4.33,12.0,34.5,Sunny
2026-08-16,20:00:00,Main Block,Academic,5.03,0.0,0.0,96.9,32.0,Sunny
2026-08-16,20:00:00,Computer Lab,Laboratory,6.61,0.0,0.0,90.0,32.0,Sunny
2026-08-16,20:00:00,Library,Library,4.08,0.0,0.0,97.1,32.0,Sunny
2026-08-16,20:00:00,Administration Block,Administrative,46.58,0.0,0.0,97.2,32.0,Sunny
2026-08-16,20:00:00,Hostel,Residential,48.5,0.0,0.0,12.0,32.0,Sunny
2026-08-16,22:00:00,Main Block,Academic,4.8,0.0,0.0,95.8,28.2,Sunny
2026-08-16,22:00:00,Computer Lab,Laboratory,6.41,0.0,0.0,88.6,28.2,Sunny
2026-08-16,22:00:00,Library,Library,3.84,0.0,0.0,96.3,28.2,Sunny
2026-08-16,22:00:00,Administration Block,Administrative,3.73,0.0,0.0,96.4,28.2,Sunny
2026-08-16,22:00:00,Hostel,Residential,45.95,0.0,0.0,12.0,28.2,Sunny
2026-08-17,00:00:00,Main Block,Academic,6.86,0.0,0.0,94.3,18.1,Cloudy
2026-08-17,00:00:00,Computer Lab,Laboratory,8.5,0.0,0.0,86.7,18.1,Cloudy
2026-08-17,00:00:00,Library,Library,5.3,0.0,0.0,95.1,18.1,Cloudy
2026-08-17,00:00:00,Administration Block,Administrative,4.68,0.0,0.0,95.4,18.1,Cloudy
2026-08-17,00:00:00,Hostel,Residential,13.25,0.0,0.0,12.0,18.1,Cloudy
2026-08-17,02:00:00,Main Block,Academic,5.31,0.0,0.0,93.1,17.1,Cloudy
2026-08-17,02:00:00,Computer Lab,Laboratory,6.1,0.0,0.0,85.4,17.1,Cloudy
2026-08-17,02:00:00,Library,Library,4.11,0.0,0.0,94.2,17.1,Cloudy
2026-08-17,02:00:00,Administration Block,Administrative,3.59,0.0,0.0,94.6,17.1,Cloudy
2026-08-17,02:00:00,Hostel,Residential,14.41,0.0,0.0,19.1,17.1,Cloudy
2026-08-17,04:00:00,Main Block,Academic,5.03,0.0,0.0,92.0,18.0,Cloudy
2026-08-17,04:00:00,Computer Lab,Laboratory,117.5,0.0,0.0,84.1,18.0,Cloudy
2026-08-17,04:00:00,Library,Library,3.77,0.0,0.0,93.4,18.0,Cloudy
2026-08-17,04:00:00,Administration Block,Administrative,3.37,0.0,0.0,93.9,18.0,Cloudy
2026-08-17,04:00:00,Hostel,Residential,12.23,0.0,0.0,16.4,18.0,Cloudy
2026-08-17,06:00:00,Main Block,Academic,7.24,1.55,1.55,90.7,20.2,Cloudy
2026-08-17,06:00:00,Computer Lab,Laboratory,8.26,1.2,1.2,82.5,20.2,Cloudy
2026-08-17,06:00:00,Library,Library,5.69,1.02,1.02,92.4,20.2,Cloudy
2026-08-17,06:00:00,Administration Block,Administrative,4.66,0.99,0.99,93.1,20.2,Cloudy
2026-08-17,06:00:00,Hostel,Residential,35.31,0.84,0.84,12.0,20.2,Cloudy
2026-08-17,08:00:00,Main Block,Academic,22.4,2.24,2.24,86.3,22.7,Rainy
2026-08-17,08:00:00,Computer Lab,Laboratory,27.88,1.8,1.8,76.8,22.7,Rainy
2026-08-17,08:00:00,Library,Library,17.12,1.64,1.64,89.0,22.7,Rainy
2026-08-17,08:00:00,Administration Block,Administrative,16.61,1.36,1.36,89.7,22.7,Rainy
2026-08-17,08:00:00,Hostel,Residential,42.17,1.24,1.24,12.0,22.7,Rainy
2026-08-17,10:00:00,Main Block,Academic,35.06,6.33,6.33,80.0,25.6,Rainy
2026-08-17,10:00:00,Computer Lab,Laboratory,44.18,4.55,4.55,68.1,25.6,Rainy
2026-08-17,10:00:00,Library,Library,28.81,4.1,4.1,83.6,25.6,Rainy
2026-08-17,10:00:00,Administration Block,Administrative,25.23,3.48,3.48,84.9,25.6,Rainy
2026-08-17,10:00:00,Hostel,Residential,19.26,3.1,3.1,12.0,25.6,Rainy
2026-08-17,12:00:00,Main Block,Academic,36.6,8.12,8.12,73.7,27.5,Rainy
2026-08-17,12:00:00,Computer Lab,Laboratory,40.3,6.67,6.67,60.7,27.5,Rainy
2026-08-17,12:00:00,Library,Library,28.63,6.09,6.09,13.9,27.5,Rainy
2026-08-17,12:00:00,Administration Block,Administrative,23.25,4.9,4.9,80.9,27.5,Rainy
2026-08-17,12:00:00,Hostel,Residential,18.34,4.1,4.1,12.0,27.5,Rainy
2026-08-17,14:00:00,Main Block,Academic,41.31,7.86,7.86,66.3,29.2,Rainy
2026-08-17,14:00:00,Computer Lab,Laboratory,50.35,5.43,5.43,50.8,29.2,Rainy
2026-08-17,14:00:00,Library,Library,29.73,5.44,5.44,12.0,29.2,Rainy
2026-08-17,14:00:00,Administration Block,Administrative,26.95,4.57,4.57,76.0,29.2,Rainy
2026-08-17,14:00:00,Hostel,Residential,20.21,3.97,3.97,12.0,29.2,Rainy
2026-08-17,16:00:00,Main Block,Academic,35.82,4.31,4.31,59.4,29.3,Rainy
2026-08-17,16:00:00,Computer Lab,Laboratory,47.87,2.92,2.92,40.9,29.3,Rainy
2026-08-17,16:00:00,Library,Library,27.99,2.65,2.65,12.0,29.3,Rainy
2026-08-17,16:00:00,Administration Block,Administrative,24.84,2.36,2.36,71.1,29.3,Rainy
2026-08-17,16:00:00,Hostel,Residential,17.8,2.04,2.04,12.0,29.3,Rainy
2026-08-17,18:00:00,Main Block,Academic,15.48,1.3,1.3,56.3,27.4,Rainy
2026-08-17,18:00:00,Computer Lab,Laboratory,19.92,0.9,0.9,16.6,27.4,Rainy
2026-08-17,18:00:00,Library,Library,12.93,0.84,0.84,12.0,27.4,Rainy
2026-08-17,18:00:00,Administration Block,Administrative,10.96,0.71,0.71,68.8,27.4,Rainy
2026-08-17,18:00:00,Hostel,Residential,39.9,0.68,0.68,12.0,27.4,Rainy
2026-08-17,20:00:00,Main Block,Academic,7.25,0.0,0.0,54.7,24.3,Rainy
2026-08-17,20:00:00,Computer Lab,Laboratory,9.33,0.0,0.0,14.5,24.3,Rainy
2026-08-17,20:00:00,Library,Library,5.84,0.0,0.0,12.0,24.3,Rainy
2026-08-17,20:00:00,Administration Block,Administrative,5.34,0.0,0.0,67.6,24.3,Rainy
2026-08-17,20:00:00,Hostel,Residential,48.17,0.0,0.0,12.0,24.3,Rainy
2026-08-17,22:00:00,Main Block,Academic,7.52,0.0,0.0,53.0,21.9,Rainy
2026-08-17,22:00:00,Computer Lab,Laboratory,9.28,0.0,0.0,16.7,21.9,Rainy
2026-08-17,22:00:00,Library,Library,5.15,0.0,0.0,12.0,21.9,Rainy
2026-08-17,22:00:00,Administration Block,Administrative,4.83,0.0,0.0,66.5,21.9,Rainy
2026-08-17,22:00:00,Hostel,Residential,43.75,0.0,0.0,12.0,21.9,Rainy
2026-08-18,00:00:00,Main Block,Academic,6.96,0.0,0.0,51.5,19.3,Cloudy
2026-08-18,00:00:00,Computer Lab,Laboratory,8.21,0.0,0.0,14.9,19.3,Cloudy
2026-08-18,00:00:00,Library,Library,5.46,0.0,0.0,12.0,19.3,Cloudy
2026-08-18,00:00:00,Administration Block,Administrative,4.75,0.0,0.0,65.5,19.3,Cloudy
2026-08-18,00:00:00,Hostel,Residential,14.13,0.0,0.0,12.0,19.3,Cloudy
2026-08-18,02:00:00,Main Block,Academic,4.76,0.0,0.0,50.5,18.0,Cloudy
2026-08-18,02:00:00,Computer Lab,Laboratory,6.67,0.0,0.0,13.4,18.0,Cloudy
2026-08-18,02:00:00,Library,Library,3.68,0.0,0.0,12.0,18.0,Cloudy
2026-08-18,02:00:00,Administration Block,Administrative,3.4,0.0,0.0,64.8,18.0,Cloudy
2026-08-18,02:00:00,Hostel,Residential,14.44,0.0,0.0,12.0,18.0,Cloudy
2026-08-18,04:00:00,Main Block,Academic,4.49,0.0,0.0,49.5,17.6,Cloudy
2026-08-18,04:00:00,Computer Lab,Laboratory,6.28,0.0,0.0,12.0,17.6,Cloudy
2026-08-18,04:00:00,Library,Library,3.39,0.0,0.0,12.0,17.6,Cloudy
2026-08-18,04:00:00,Administration Block,Administrative,3.45,0.0,0.0,13.8,17.6,Cloudy
2026-08-18,04:00:00,Hostel,Residential,11.98,0.0,0.0,12.0,17.6,Cloudy
2026-08-18,06:00:00,Main Block,Academic,7.38,1.63,1.63,48.2,19.9,Cloudy
2026-08-18,06:00:00,Computer Lab,Laboratory,9.26,1.15,1.15,12.0,19.9,Cloudy
2026-08-18,06:00:00,Library,Library,5.14,1.0,1.0,12.0,19.9,Cloudy
2026-08-18,06:00:00,Administration Block,Administrative,4.89,0.93,0.93,12.9,19.9,Cloudy
2026-08-18,06:00:00,Hostel,Residential,37.19,0.76,0.76,12.0,19.9,Cloudy
2026-08-18,08:00:00,Main Block,Academic,20.9,2.39,2.39,44.1,23.3,Rainy
2026-08-18,08:00:00,Computer Lab,Laboratory,28.29,1.69,1.69,12.0,23.3,Rainy
2026-08-18,08:00:00,Library,Library,17.8,1.52,1.52,12.0,23.3,Rainy
2026-08-18,08:00:00,Administration Block,Administrative,15.02,1.34,1.34,12.0,23.3,Rainy
2026-08-18,08:00:00,Hostel,Residential,42.02,1.26,1.26,12.0,23.3,Rainy
2026-08-18,10:00:00,Main Block,Academic,31.7,5.86,5.86,38.4,25.7,Rainy
2026-08-18,10:00:00,Computer Lab,Laboratory,41.93,4.63,4.63,12.0,25.7,Rainy
2026-08-18,10:00:00,Library,Library,24.85,3.83,3.83,12.0,25.7,Rainy
2026-08-18,10:00:00,Administration Block,Administrative,26.06,3.21,3.21,15.7,25.7,Rainy
2026-08-18,10:00:00,Hostel,Residential,19.71,3.07,3.07,12.0,25.7,Rainy
2026-08-18,12:00:00,Main Block,Academic,36.84,8.48,8.48,32.2,28.1,Rainy
2026-08-18,12:00:00,Computer Lab,Laboratory,41.83,6.66,6.66,12.0,28.1,Rainy
2026-08-18,12:00:00,Library,Library,27.49,5.62,5.62,12.0,28.1,Rainy
2026-08-18,12:00:00,Administration Block,Administrative,24.5,5.21,5.21,13.1,28.1,Rainy
2026-08-18,12:00:00,Hostel,Residential,18.29,4.43,4.43,12.0,28.1,Rainy
2026-08-18,14:00:00,Main Block,Academic,37.98,7.42,7.42,25.5,30.0,Rainy
2026-08-18,14:00:00,Computer Lab,Laboratory,51.26,5.36,5.36,12.0,30.0,Rainy
2026-08-18,14:00:00,Library,Library,32.42,5.37,5.37,12.0,30.0,Rainy
2026-08-18,14:00:00,Administration Block,Administrative,26.47,4.12,4.12,12.0,30.0,Rainy
2026-08-18,14:00:00,Hostel,Residential,17.54,3.94,3.94,12.0,30.0,Rainy
2026-08-18,16:00:00,Main Block,Academic,38.64,3.74,3.74,17.8,28.6,Rainy
2026-08-18,16:00:00,Computer Lab,Laboratory,47.95,3.12,3.12,12.0,28.6,Rainy
2026-08-18,16:00:00,Library,Library,29.49,2.6,2.6,12.0,28.6,Rainy
2026-08-18,16:00:00,Administration Block,Administrative,26.75,2.24,2.24,19.2,28.6,Rainy
2026-08-18,16:00:00,Hostel,Residential,20.05,2.14,2.14,12.0,28.6,Rainy
2026-08-18,18:00:00,Main Block,Academic,16.56,1.36,1.36,14.5,27.1,Rainy
2026-08-18,18:00:00,Computer Lab,Laboratory,18.69,0.94,0.94,12.0,27.1,Rainy
2026-08-18,18:00:00,Library,Library,12.59,0.85,0.85,12.0,27.1,Rainy
2026-08-18,18:00:00,Administration Block,Administrative,11.37,0.78,0.78,16.9,27.1,Rainy
2026-08-18,18:00:00,Hostel,Residential,41.91,0.64,0.64,12.0,27.1,Rainy
2026-08-18,20:00:00,Main Block,Academic,7.16,0.0,0.0,12.9,23.8,Rainy
2026-08-18,20:00:00,Computer Lab,Laboratory,9.24,0.0,0.0,12.0,23.8,Rainy
2026-08-18,20:00:00,Library,Library,5.7,0.0,0.0,12.0,23.8,Rainy
2026-08-18,20:00:00,Administration Block,Administrative,4.81,0.0,0.0,15.8,23.8,Rainy
2026-08-18,20:00:00,Hostel,Residential,49.78,0.0,0.0,12.0,23.8,Rainy
2026-08-18,22:00:00,Main Block,Academic,7.29,0.0,0.0,12.0,20.7,Rainy
2026-08-18,22:00:00,Computer Lab,Laboratory,8.83,0.0,0.0,12.0,20.7,Rainy
2026-08-18,22:00:00,Library,Library,5.83,0.0,0.0,12.0,20.7,Rainy
2026-08-18,22:00:00,Administration Block,Administrative,5.37,0.0,0.0,19.1,20.7,Rainy
2026-08-18,22:00:00,Hostel,Residential,46.66,0.0,0.0,12.0,20.7,Rainy
2026-08-19,00:00:00,Main Block,Academic,6.71,0.0,0.0,12.0,18.7,Cloudy
2026-08-19,00:00:00,Computer Lab,Laboratory,8.34,0.0,0.0,12.0,18.7,Cloudy
2026-08-19,00:00:00,Library,Library,5.55,0.0,0.0,12.0,18.7,Cloudy
2026-08-19,00:00:00,Administration Block,Administrative,4.9,0.0,0.0,18.0,18.7,Cloudy
2026-08-19,00:00:00,Hostel,Residential,13.2,0.0,0.0,12.0,18.7,Cloudy
2026-08-19,02:00:00,Main Block,Academic,5.02,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,02:00:00,Computer Lab,Laboratory,6.75,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,02:00:00,Library,Library,4.2,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,02:00:00,Administration Block,Administrative,3.53,0.0,0.0,17.2,17.6,Cloudy
2026-08-19,02:00:00,Hostel,Residential,14.2,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,04:00:00,Main Block,Academic,5.01,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,04:00:00,Computer Lab,Laboratory,114.27,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,04:00:00,Library,Library,3.88,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,04:00:00,Administration Block,Administrative,3.43,0.0,0.0,16.4,17.6,Cloudy
2026-08-19,04:00:00,Hostel,Residential,11.88,0.0,0.0,12.0,17.6,Cloudy
2026-08-19,06:00:00,Main Block,Academic,7.1,1.58,1.58,12.0,20.6,Cloudy
2026-08-19,06:00:00,Computer Lab,Laboratory,8.22,1.23,1.23,12.0,20.6,Cloudy
2026-08-19,06:00:00,Library,Library,5.49,1.08,1.08,18.5,20.6,Cloudy
2026-08-19,06:00:00,Administration Block,Administrative,5.31,0.95,0.95,15.4,20.6,Cloudy
2026-08-19,06:00:00,Hostel,Residential,38.23,0.76,0.76,16.3,20.6,Cloudy
2026-08-19,08:00:00,Main Block,Academic,22.82,2.47,2.47,12.0,22.5,Rainy
2026-08-19,08:00:00,Computer Lab,Laboratory,27.95,1.67,1.67,16.4,22.5,Rainy
2026-08-19,08:00:00,Library,Library,16.97,1.73,1.73,15.1,22.5,Rainy
2026-08-19,08:00:00,Administration Block,Administrative,16.45,1.47,1.47,12.1,22.5,Rainy
2026-08-19,08:00:00,Hostel,Residential,39.24,1.14,1.14,12.0,22.5,Rainy
2026-08-19,10:00:00,Main Block,Academic,32.85,5.8,5.8,12.0,26.3,Rainy
2026-08-19,10:00:00,Computer Lab,Laboratory,43.09,4.75,4.75,12.0,26.3,Rainy
2026-08-19,10:00:00,Library,Library,28.3,4.02,4.02,12.0,26.3,Rainy
2026-08-19,10:00:00,Administration Block,Administrative,22.78,3.37,3.37,13.1,26.3,Rainy
2026-08-19,10:00:00,Hostel,Residential,17.91,2.95,2.95,12.0,26.3,Rainy
2026-08-19,12:00:00,Main Block,Academic,36.1,8.1,8.1,14.4,28.4,Rainy
2026-08-19,12:00:00,Computer Lab,Laboratory,45.2,6.86,6.86,13.5,28.4,Rainy
2026-08-19,12:00:00,Library,Library,28.66,6.11,6.11,19.0,28.4,Rainy
2026-08-19,12:00:00,Administration Block,Administrative,23.67,5.4,5.4,12.0,28.4,Rainy
2026-08-19,12:00:00,Hostel,Residential,19.54,4.25,4.25,12.0,28.4,Rainy
2026-08-19,14:00:00,Main Block,Academic,41.7,7.47,7.47,12.0,29.0,Rainy
2026-08-19,14:00:00,Computer Lab,Laboratory,51.5,5.39,5.39,12.0,29.0,Rainy
2026-08-19,14:00:00,Library,Library,31.1,5.44,5.44,13.4,29.0,Rainy
2026-08-19,14:00:00,Administration Block,Administrative,29.81,4.33,4.33,12.0,29.0,Rainy
2026-08-19,14:00:00,Hostel,Residential,18.59,3.96,3.96,12.0,29.0,Rainy
2026-08-19,16:00:00,Main Block,Academic,36.46,3.93,3.93,12.0,29.8,Rainy
2026-08-19,16:00:00,Computer Lab,Laboratory,46.96,3.09,3.09,12.0,29.8,Rainy
2026-08-19,16:00:00,Library,Library,30.06,2.77,2.77,12.0,29.8,Rainy
2026-08-19,16:00:00,Administration Block,Administrative,26.97,2.39,2.39,12.0,29.8,Rainy
2026-08-19,16:00:00,Hostel,Residential,17.71,1.86,1.86,12.0,29.8,Rainy
2026-08-19,18:00:00,Main Block,Academic,14.49,1.21,1.21,12.0,26.8,Rainy
2026-08-19,18:00:00,Computer Lab,Laboratory,18.97,0.89,0.89,12.0,26.8,Rainy
2026-08-19,18:00:00,Library,Library,12.29,0.83,0.83,12.0,26.8,Rainy
2026-08-19,18:00:00,Administration Block,Administrative,10.8,0.7,0.7,12.0,26.8,Rainy
2026-08-19,18:00:00,Hostel,Residential,41.98,0.64,0.64,12.0,26.8,Rainy
2026-08-19,20:00:00,Main Block,Academic,6.78,0.0,0.0,12.0,23.7,Rainy
2026-08-19,20:00:00,Computer Lab,Laboratory,8.14,0.0,0.0,12.0,23.7,Rainy
2026-08-19,20:00:00,Library,Library,5.43,0.0,0.0,12.0,23.7,Rainy
2026-08-19,20:00:00,Administration Block,Administrative,4.66,0.0,0.0,12.0,23.7,Rainy
2026-08-19,20:00:00,Hostel,Residential,46.99,0.0,0.0,12.0,23.7,Rainy
2026-08-19,22:00:00,Main Block,Academic,6.66,0.0,0.0,12.0,21.4,Rainy
2026-08-19,22:00:00,Computer Lab,Laboratory,8.48,0.0,0.0,12.0,21.4,Rainy
2026-08-19,22:00:00,Library,Library,5.35,0.0,0.0,12.0,21.4,Rainy
2026-08-19,22:00:00,Administration Block,Administrative,5.24,0.0,0.0,12.0,21.4,Rainy
2026-08-19,22:00:00,Hostel,Residential,42.3,0.0,0.0,12.0,21.4,Rainy
2026-08-20,00:00:00,Main Block,Academic,6.59,0.0,0.0,12.0,22.0,Cloudy
2026-08-20,00:00:00,Computer Lab,Laboratory,9.38,0.0,0.0,12.0,22.0,Cloudy
2026-08-20,00:00:00,Library,Library,5.34,0.0,0.0,12.0,22.0,Cloudy
2026-08-20,00:00:00,Administration Block,Administrative,5.37,0.0,0.0,12.0,22.0,Cloudy
2026-08-20,00:00:00,Hostel,Residential,13.92,0.0,0.0,12.0,22.0,Cloudy
2026-08-20,02:00:00,Main Block,Academic,4.81,0.0,0.0,12.0,20.2,Cloudy
2026-08-20,02:00:00,Computer Lab,Laboratory,6.59,0.0,0.0,12.0,20.2,Cloudy
2026-08-20,02:00:00,Library,Library,3.98,0.0,0.0,12.0,20.2,Cloudy
2026-08-20,02:00:00,Administration Block,Administrative,3.61,0.0,0.0,12.0,20.2,Cloudy
2026-08-20,02:00:00,Hostel,Residential,14.98,0.0,0.0,12.0,20.2,Cloudy
2026-08-20,04:00:00,Main Block,Academic,4.84,0.0,0.0,12.0,20.4,Cloudy
2026-08-20,04:00:00,Computer Lab,Laboratory,5.66,0.0,0.0,12.0,20.4,Cloudy
2026-08-20,04:00:00,Library,Library,3.86,0.0,0.0,12.0,20.4,Cloudy
2026-08-20,04:00:00,Administration Block,Administrative,3.35,0.0,0.0,12.0,20.4,Cloudy
2026-08-20,04:00:00,Hostel,Residential,11.85,0.0,0.0,12.0,20.4,Cloudy
2026-08-20,06:00:00,Main Block,Academic,7.27,1.48,1.48,12.0,22.7,Cloudy
